ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COBEN;5200208011;-10252,43;-9559,39;-9704,72;-10978,85;-11092,77;-11154,27;-11087,06;-11019,85;-11364,47;-12032,1;-12025,66;-12092,65
2019;C0042COBEN;5300202002;0;0;956,41;0;0;0;0;109,15;0;0;0;0
2019;C0042COBUS;5200208006;0;0;0;5695;5500;6220;4780;-16220;0;0;-5975;0
2019;C0042COBUS;5200410004;273639,63;1122586,86;1066831,82;890402,08;-1453061,01;1239473,86;-300343,95;-54275,51;-553567,06;1239994,41;4260103,5;-5739418,48
2019;C0042COBUS;5200502003;1003,11;1003,11;1070,63;1070,63;-2006,22;1070,63;1070,63;-2141,26;1070,63;1070,63;-1070,63;-3211,89
2019;C0042COBUS;5200502005;0;0;0;0;0;0;0;260;0;0;-260;0
2019;C0042COBUS;5200503002;0;0;0;0;0;0;0;320;0;0;0;-320
2019;C0042COBUS;5200503006;0;0;0;0;0;53305,92;20000;-53305,92;0;0;-20000;0
2019;C0042COBUS;5200503007;8000;0;0;-8000;0;0;0;0;0;4200;0;-4200
2019;C0042COBUS;5200504002;0;0;15300;-15300;6120;7084;7084;4964;4000;18168;-17252;-30168
2019;C0042COBUS;5200504007;1907,6;3000;3000;3000;2019,28;4000;-1469,28;-7457,6;4000;4000;-3500;-12500
2019;C0042COBUS;5200504010;0;0;180;0;0;0;0;-180;0;0;0;0
2019;C0042COBUS;5200504012;0;0;4000;4000;4000;4000;4000;-16000;0;0;-1800;-2200
2019;C0042COBUS;5200504014;0;0;0;0;0;0;0;720;0;0;-720;0
2019;C0042COBUS;5200504020;8394,84;10183;18077,52;17824,63;-21607,58;33923,42;13323,36;-35751,9;25059,28;11706,35;-14406,85;-66726,07
2019;C0042COBUS;5200504025;0;0;8800;0;-5500;4320;0;-7620;3500;0;5750;-9250
2019;C0042COCAR;5200201001;27140,66;30107,16;30099,69;27617,5;28988,42;34314,86;32746,3;33997,93;34192,65;32387,08;32414,11;30496,53
2019;C0042COCAR;5200201002;0,71;0;0;0;0;0;1,93;0;1,2;0,38;3,26;7,35
