ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042COCOB;5200201001;22.348,00;24.268,00;24.268,00;24.268,00;26.937,00;26.937,00;26.937,00;26.937,00;26.937,00;26.937,00;26.937,00;26.937,00
2022;C0042COCOB;5200202002;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00
2022;C0042COCOB;5200203001;1.243,00;1.350,00;1.350,00;1.350,00;1.496,00;1.496,00;1.496,00;1.496,00;1.496,00;1.496,00;1.496,00;1.496,00
2022;C0042COCOB;5200203002;440;478;478;478;529;529;529;529;529;529;529;529
2022;C0042COCOB;5200204001;1.862,00;2.022,00;2.022,00;2.022,00;2.246,00;2.246,00;2.246,00;2.246,00;2.246,00;2.246,00;2.246,00;2.246,00
2022;C0042COCOB;5200204002;656;712;712;712;793;793;793;793;793;793;793;793
2022;C0042COCOB;5200205001;6.100,00;6.624,00;6.624,00;6.624,00;7.354,00;7.354,00;7.354,00;7.354,00;7.354,00;7.354,00;7.354,00;7.354,00
2022;C0042COCOB;5200205002;1.789,00;1.943,00;1.943,00;1.943,00;2.154,00;2.154,00;2.154,00;2.154,00;2.154,00;2.154,00;2.154,00;2.154,00
2022;C0042COCOB;5200208001;4.059,30;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15
2022;C0042COCOB;5200208003;49;53;53;53;61;61;61;61;61;61;61;61
2022;C0042COCOB;5200208004;4.237,45;4.842,80;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84
2022;C0042COCOB;5200208009;0;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29
2022;C0042COCOB;5200503002;50;50;50;50;50;50;50;50;50;50;50;50
2022;C0042COCOB;5200503005;500;500;500;500;500;500;500;500;500;500;500;500
2022;C0042COCOB;5200504002;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00
2022;C0042COCOB;5200504019;100;100;100;100;100;100;100;100;100;100;100;100
2022;C0042COCRE;5200201001;27.503,00;27.503,00;27.503,00;27.503,00;30.526,00;30.526,00;30.526,00;30.526,00;30.526,00;30.526,00;30.526,00;30.526,00
2022;C0042COCRE;5200203001;1.529,00;1.529,00;1.529,00;1.529,00;1.696,00;1.696,00;1.696,00;1.696,00;1.696,00;1.696,00;1.696,00;1.696,00
2022;C0042COCRE;5200203002;539;539;539;539;599;599;599;599;599;599;599;599
2022;C0042COCRE;5200204001;2.291,00;2.291,00;2.291,00;2.291,00;2.543,00;2.543,00;2.543,00;2.543,00;2.543,00;2.543,00;2.543,00;2.543,00
2022;C0042COCRE;5200204002;809;809;809;809;897;897;897;897;897;897;897;897
2022;C0042COCRE;5200205001;7.508,00;7.508,00;7.508,00;7.508,00;8.334,00;8.334,00;8.334,00;8.334,00;8.334,00;8.334,00;8.334,00;8.334,00
2022;C0042COCRE;5200205002;2.200,00;2.200,00;2.200,00;2.200,00;2.441,00;2.441,00;2.441,00;2.441,00;2.441,00;2.441,00;2.441,00;2.441,00
2022;C0042COCRE;5200208001;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15
2022;C0042COCRE;5200208003;62;62;62;62;69;69;69;69;69;69;69;69
2022;C0042COCRE;5200208004;3.632,10;3.632,10;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38;4.531,38
